ID,x0,y0,Label,Num channels,Feat0,Feat1,Feat2
2407,1376,1519,None,3,70,113,132
2408,1377,268,None,3,108,182,89
2409,1377,670,None,3,109,171,69
2410,1377,746,None,3,109,203,136
2411,1377,1457,None,3,107,149,121
2412,1377,1914,None,3,106,165,227
2413,1379,1567,None,3,101,178,87
2414,1382,683,None,3,107,184,112
2415,1383,541,None,3,74,78,116
2416,1383,724,None,3,100,180,141
2417,1383,1412,None,3,110,177,84
2418,1386,192,None,3,105,168,77
2419,1387,702,None,3,98,172,118
2420,1387,1595,None,3,77,139,171
2421,1389,575,None,3,89,132,145
2422,1389,1211,None,3,171,68,242
2423,1390,580,None,3,103,120,110
2424,1390,949,None,3,94,128,104
2425,1391,1463,None,3,89,134,96
2426,1393,697,None,3,102,182,124
2427,1393,1417,None,3,110,175,81
2428,1394,1348,None,3,174,62,255
2429,1394,1586,None,3,87,118,93
2430,1395,587,None,3,91,130,106
2431,1395,1431,None,3,104,168,90
2432,1395,1540,None,3,94,140,104
2433,1396,724,None,3,106,198,149
2434,1398,295,None,3,90,124,255
2435,1398,1440,None,3,100,155,71
2436,1400,1603,None,3,106,178,81
2437,1402,1459,None,3,99,75,109
2438,1404,1487,None,3,115,130,111
2439,1406,1472,None,3,105,185,116
2440,1407,1479,None,3,108,180,116
2441,1409,1099,None,3,167,89,146
2442,1411,312,None,3,94,226,255
2443,1412,185,None,3,46,70,154
2444,1413,479,None,3,99,160,60
2445,1413,1542,None,3,109,171,86
2446,1413,1579,None,3,103,185,121
2447,1414,525,None,3,110,65,143
2448,1415,497,None,3,108,189,88
2449,1415,1611,None,3,109,177,71
2450,1418,508,None,3,100,178,119
2451,1421,425,None,3,140,82,153
2452,1421,1593,None,3,108,176,101
2453,1422,1500,None,3,109,168,75
2454,1422,1573,None,3,79,114,93
2455,1423,457,None,3,70,68,136
2456,1423,489,None,3,91,129,62
2457,1427,281,None,3,103,168,73
2458,1427,1452,None,3,106,181,93
2459,1430,1586,None,3,163,98,197
2460,1434,1526,None,3,105,146,121
2461,1435,473,None,3,106,165,66
2462,1435,602,None,3,109,184,106
2463,1436,1547,None,3,83,130,103
2464,1439,1558,None,3,107,163,93
2465,1440,395,None,3,91,128,174
2466,1441,439,None,3,94,152,69
2467,1442,484,None,3,104,168,76
2468,1442,495,None,3,91,168,92
2469,1443,203,None,3,98,160,86
2470,1445,431,None,3,81,150,125
2471,1445,547,None,3,97,102,164
2472,1446,255,None,3,92,112,110
2473,1446,595,None,3,91,54,191
2474,1450,276,None,3,88,81,176
2475,1451,587,None,3,105,126,80
2476,1451,1448,None,3,106,174,94
2477,1451,1460,None,3,95,142,78
2478,1452,790,None,3,109,179,74
2479,1452,1542,None,3,111,168,77
2480,1453,207,None,3,77,61,154
2481,1454,471,None,3,99,166,74
2482,1458,1566,None,3,109,183,100
2483,1464,1536,None,3,100,149,74
2484,1466,477,None,3,107,176,86
2485,1466,1447,None,3,57,52,193
2486,1466,1513,None,3,106,153,84
2487,1467,419,None,3,73,63,137
2488,1469,19,None,3,63,56,121
2489,1469,1487,None,3,105,173,111
2490,1470,107,None,3,99,165,68
2491,1471,1598,None,3,24,69,190
2492,1472,512,None,3,97,151,95
2493,1473,1634,None,3,111,177,84
2494,1474,1547,None,3,109,176,72
2495,1475,1615,None,3,111,171,82
2496,1477,76,None,3,93,155,87
2497,1477,384,None,3,102,181,145
2498,1478,391,None,3,106,179,89
2499,1478,579,None,3,98,155,75
2500,1478,1529,None,3,110,176,79
2501,1478,1558,None,3,104,173,127
2502,1481,100,None,3,101,154,62
2503,1481,1952,None,3,111,177,63
2504,1483,1523,None,3,98,150,89
2505,1483,1640,None,3,109,162,75
2506,1487,349,None,3,107,177,69
2507,1487,523,None,3,99,157,90
2508,1487,580,None,3,109,190,100
2509,1489,361,None,3,109,174,88
2510,1490,570,None,3,98,139,104
2511,1490,1535,None,3,109,177,78
2512,1490,1978,None,3,91,131,192
2513,1491,2010,None,3,107,174,75
2514,1492,1511,None,3,109,192,93
2515,1492,1647,None,3,110,172,91
2516,1493,1491,None,3,110,172,72
2517,1494,1897,None,3,109,174,73
2518,1496,376,None,3,108,179,78
2519,1497,29,None,3,113,53,156
2520,1498,226,None,3,109,182,68
2521,1499,72,None,3,93,95,73
2522,1499,1659,None,3,107,200,168
2523,1500,1584,None,3,102,155,91
2524,1501,1989,None,3,92,148,72
2525,1502,471,None,3,96,162,98
2526,1502,1633,None,3,102,167,115
2527,1502,1866,None,3,110,176,92
2528,1503,551,None,3,110,190,90
2529,1505,103,None,3,98,103,134
2530,1505,1530,None,3,108,182,72
2531,1506,1621,None,3,108,170,84
2532,1506,1882,None,3,102,117,107
2533,1506,1969,None,3,109,177,82
2534,1507,421,None,3,102,150,85
2535,1508,366,None,3,103,176,109
2536,1510,550,None,3,105,167,99
2537,1513,436,None,3,93,139,121
2538,1513,1923,None,3,102,184,124
2539,1514,125,None,3,106,171,76
2540,1515,331,None,3,79,58,133
2541,1515,1652,None,3,109,167,93
2542,1515,1858,None,3,106,169,124
2543,1516,245,None,3,89,151,61
2544,1516,1842,None,3,107,176,89
2545,1516,1938,None,3,106,182,97
2546,1517,1876,None,3,84,41,185
2547,1517,1904,None,3,21,67,216
2548,1517,2021,None,3,97,159,101
2549,1519,550,None,3,83,145,133
2550,1522,438,None,3,105,93,138
2551,1522,516,None,3,93,115,75
2552,1523,1858,None,3,109,178,97
2553,1525,1581,None,3,110,184,100
2554,1525,1627,None,3,90,123,74
2555,1526,1912,None,3,105,59,185
2556,1527,444,None,3,70,122,110
2557,1527,1246,None,3,102,104,247
2558,1529,1924,None,3,103,183,112
2559,1530,125,None,3,98,151,72
2560,1531,1854,None,3,109,171,82
2561,1532,315,None,3,82,158,78
2562,1533,485,None,3,93,130,99
2563,1533,1645,None,3,106,172,128
2564,1533,1834,None,3,97,126,109
2565,1534,325,None,3,107,170,69
2566,1535,1934,None,3,90,150,75
2567,1536,457,None,3,99,161,101
2568,1540,1899,None,3,99,149,77
2569,1541,1616,None,3,111,167,72
2570,1541,1847,None,3,108,180,100
2571,1544,303,None,3,89,129,105
2572,1544,1605,None,3,92,144,75
2573,1545,400,None,3,90,146,61
2574,1546,545,None,3,98,173,104
2575,1546,1910,None,3,109,175,88
2576,1547,1822,None,3,81,72,144
2577,1547,1866,None,3,107,178,96
2578,1547,1942,None,3,108,154,59
2579,1549,317,None,3,108,178,93
2580,1550,551,None,3,103,188,107
2581,1550,1887,None,3,105,180,129
2582,1553,2000,None,3,38,148,231
2583,1554,2002,None,3,123,104,183
2584,1555,349,None,3,97,158,73
2585,1556,519,None,3,91,159,134
2586,1558,1821,None,3,104,180,127
2587,1559,1858,None,3,109,174,81
2588,1559,1889,None,3,58,68,188
2589,1559,1922,None,3,111,175,82
2590,1559,1968,None,3,103,172,63
2591,1561,1901,None,3,106,184,164
2592,1564,503,None,3,84,79,221
2593,1564,1823,None,3,108,188,125
2594,1565,1948,None,3,107,172,77
2595,1567,332,None,3,78,93,131
2596,1568,398,None,3,110,164,67
2597,1568,1942,None,3,94,163,107
2598,1573,102,None,3,86,145,58
2599,1574,1905,None,3,109,168,104
2600,1576,1267,None,3,108,173,90
2601,1578,1839,None,3,100,161,90
2602,1579,1877,None,3,109,181,88
2603,1580,399,None,3,108,186,91
2604,1583,873,None,3,111,180,76
2605,1584,1850,None,3,111,166,97
2606,1586,366,None,3,77,50,134
2607,1586,1834,None,3,110,191,95
2608,1587,1260,None,3,98,165,107
2609,1587,1276,None,3,106,170,68
2610,1588,98,None,3,111,139,63
2611,1588,355,None,3,85,89,122
2612,1590,276,None,3,108,183,84
2613,1590,336,None,3,81,143,70
2614,1591,473,None,3,103,65,127
2615,1592,419,None,3,12,105,251
2616,1593,230,None,3,74,71,166
2617,1593,252,None,3,83,161,88
2618,1593,366,None,3,78,137,122
2619,1593,887,None,3,108,192,94
2620,1593,1852,None,3,141,147,197
2621,1595,37,None,3,85,109,134
2622,1595,81,None,3,76,52,123
2623,1595,89,None,3,19,119,154
2624,1595,487,None,3,70,81,65
2625,1595,861,None,3,108,200,148
2626,1596,66,None,3,108,161,64
2627,1597,1287,None,3,101,152,78
2628,1598,1236,None,3,104,186,122
2629,1601,845,None,3,100,158,80
2630,1602,877,None,3,94,181,130
2631,1605,1255,None,3,110,177,80
2632,1606,209,None,3,97,155,59
2633,1606,315,None,3,108,181,78
2634,1606,934,None,3,110,123,84
2635,1608,1893,None,3,107,186,119
2636,1611,834,None,3,108,182,87
2637,1611,840,None,3,97,167,129
2638,1612,1852,None,3,108,198,114
2639,1613,292,None,3,107,180,86
2640,1614,219,None,3,106,181,71
2641,1615,1913,None,3,104,83,133
2642,1616,905,None,3,110,183,95
2643,1618,371,None,3,32,99,157
2644,1620,355,None,3,144,37,156
2645,1621,826,None,3,107,170,69
2646,1621,1869,None,3,97,183,114
2647,1621,1897,None,3,100,153,99
2648,1622,1225,None,3,111,184,103
2649,1623,401,None,3,104,194,115
2650,1624,929,None,3,108,197,125
2651,1625,357,None,3,94,57,147
2652,1625,936,None,3,106,198,103
2653,1625,1908,None,3,97,117,99
2654,1629,284,None,3,97,104,126
2655,1631,27,None,3,103,168,100
2656,1631,1906,None,3,172,107,160
2657,1631,1920,None,3,98,94,135
2658,1633,40,None,3,96,169,80
2659,1633,1900,None,3,104,88,175
2660,1635,1291,None,3,102,182,158
2661,1637,199,None,3,103,103,140
2662,1637,297,None,3,106,164,73
2663,1637,398,None,3,94,156,54
2664,1637,919,None,3,111,189,115
2665,1638,1914,None,3,81,118,107
2666,1640,820,None,3,102,167,79
2667,1640,1269,None,3,103,128,70
2668,1641,1882,None,3,91,142,71
2669,1642,1933,None,3,101,163,111
2670,1643,830,None,3,101,179,130
2671,1644,587,None,3,103,174,69
2672,1644,1281,None,3,110,179,78
2673,1645,1940,None,3,35,70,179
2674,1647,936,None,3,111,186,64
2675,1648,822,None,3,100,183,120
2676,1649,417,None,3,110,173,46
2677,1651,1946,None,3,36,142,198
2678,1655,1886,None,3,89,60,163
2679,1656,913,None,3,104,188,104
2680,1656,1254,None,3,112,173,67
2681,1659,1910,None,3,94,139,64
2682,1660,1286,None,3,108,169,116
2683,1662,384,None,3,95,165,87
2684,1665,563,None,3,98,157,60
2685,1666,401,None,3,106,181,77
2686,1666,570,None,3,107,171,69
2687,1666,1290,None,3,85,31,195
2688,1667,858,None,3,91,142,165
2689,1669,1874,None,3,93,162,121
2690,1670,630,None,3,111,179,63
2691,1671,43,None,3,95,140,87
2692,1673,849,None,3,100,167,104
2693,1673,1964,None,3,139,116,147
2694,1674,1903,None,3,90,143,70
2695,1675,858,None,3,101,166,104
2696,1676,180,None,3,59,43,161
2697,1679,1236,None,3,99,152,65
2698,1680,375,None,3,97,150,54
2699,1680,891,None,3,103,182,104
2700,1680,1936,None,3,88,122,94
2701,1681,593,None,3,109,173,81
2702,1681,1886,None,3,110,173,74
2703,1682,59,None,3,104,179,86
2704,1682,356,None,3,79,68,131
2705,1682,539,None,3,107,183,94
2706,1682,1300,None,3,108,187,113
2707,1685,403,None,3,127,54,137
2708,1686,1959,None,3,94,156,114
2709,1687,1947,None,3,85,172,167
2710,1688,341,None,3,107,177,60
2711,1690,393,None,3,103,165,89
2712,1691,405,None,3,31,87,166
2713,1692,289,None,3,75,82,173
2714,1693,59,None,3,108,182,92
2715,1693,1301,None,3,94,135,100
2716,1694,1891,None,3,99,165,74
2717,1695,641,None,3,88,133,71
2718,1697,301,None,3,107,170,60
2719,1699,529,None,3,109,174,89
2720,1699,1232,None,3,27,90,199
2721,1700,1898,None,3,83,125,64
2722,1701,331,None,3,103,163,88
2723,1702,1300,None,3,104,181,119
2724,1702,1954,None,3,78,128,89
2725,1703,545,None,3,96,141,108
2726,1708,1922,None,3,82,92,186
2727,1711,621,None,3,97,166,90
2728,1711,1217,None,3,29,38,172
2729,1713,163,None,3,65,75,126
2730,1713,1950,None,3,88,141,59
2731,1717,1896,None,3,57,84,144
2732,1720,361,None,3,106,174,69
2733,1725,1240,None,3,104,194,170
2734,1726,16,None,3,107,167,74
2735,1726,521,None,3,108,185,109
2736,1729,1942,None,3,100,73,63
2737,1733,625,None,3,109,170,82
2738,1737,3,None,3,93,176,102
2739,1737,1276,None,3,107,170,79
2740,1742,1257,None,3,98,141,109
2741,1743,527,None,3,104,172,111
2742,1752,541,None,3,101,183,155
2743,1752,981,None,3,25,108,175
2744,1753,522,None,3,105,186,108
2745,1756,30,None,3,97,151,75
2746,1763,43,None,3,100,165,86
2747,1771,1,None,3,90,158,83
2748,1771,605,None,3,98,146,64
2749,1776,36,None,3,98,171,106
2750,1777,554,None,3,110,158,59
2751,1779,531,None,3,70,113,198
2752,1782,843,None,3,109,187,89
2753,1785,597,None,3,100,157,70
2754,1790,0,None,3,97,141,70
2755,1797,10,None,3,102,169,83
2756,1797,569,None,3,94,130,42
2757,1799,545,None,3,108,171,86
2758,1804,534,None,3,102,165,77
2759,1817,11,None,3,107,168,100
2760,1829,2008,None,3,161,97,43
2761,1831,635,None,3,79,150,84
2762,1863,639,None,3,108,165,48
2763,1893,52,None,3,107,124,53
2764,1923,1187,None,3,129,83,56
2765,1945,81,None,3,63,72,134
2766,1946,323,None,3,99,189,123
2767,1951,868,None,3,96,188,110
2768,1951,885,None,3,94,148,78
2769,1955,456,None,3,0,0,255
2770,1959,324,None,3,103,179,98
2771,1963,898,None,3,40,88,161
2772,1963,915,None,3,120,53,158
2773,1963,2045,None,3,92,173,144
2774,1966,865,None,3,100,173,103
2775,1968,2020,None,3,49,81,213
2776,1971,373,None,3,106,165,58
2777,1972,901,None,3,79,109,107
2778,1973,294,None,3,94,151,76
2779,1975,924,None,3,106,177,118
2780,1979,327,None,3,107,164,81
2781,1983,837,None,3,101,163,77
2782,1983,2042,None,3,148,79,85
2783,1987,189,None,3,104,150,54
2784,1989,1991,None,3,149,87,150
2785,1990,267,None,3,103,186,107
2786,1992,1984,None,3,104,168,126
2787,1993,910,None,3,82,113,128
2788,1993,931,None,3,102,83,180
2789,1997,228,None,3,99,183,120
2790,1997,2046,None,3,90,120,106
2791,1999,307,None,3,96,143,78
2792,1999,375,None,3,106,165,56
2793,1999,848,None,3,92,167,114
2794,2001,283,None,3,106,173,74
2795,2001,2026,None,3,99,155,82
2796,2007,1938,None,3,19,96,134
2797,2007,1984,None,3,97,98,79
2798,2010,834,None,3,102,176,90
2799,2011,1355,None,3,166,84,205
2800,2012,270,None,3,101,166,107
2801,2014,921,None,3,99,164,105
2802,2015,855,None,3,108,183,95
2803,2017,188,None,3,102,168,68
2804,2017,253,None,3,107,161,58
2805,2018,226,None,3,16,69,144
2806,2018,1932,None,3,89,147,90
2807,2019,895,None,3,159,91,202
2808,2021,239,None,3,74,133,173
2809,2021,2036,None,3,93,137,101
2810,2024,1093,None,3,8,78,255
2811,2024,1098,None,3,46,39,255
2812,2024,1972,None,3,105,173,94
2813,2025,2023,None,3,96,144,106
2814,2028,351,None,3,75,154,106
2815,2028,1341,None,3,107,145,64
2816,2030,298,None,3,106,184,96
2817,2033,908,None,3,97,165,113
2818,2035,289,None,3,106,158,52
2819,2035,1901,None,3,110,177,77
2820,2035,1971,None,3,92,146,136
2821,2035,1978,None,3,51,60,178
2822,2036,1950,None,3,87,135,65
2823,2037,270,None,3,110,181,68
2824,2037,1925,None,3,105,168,97
2825,2037,1932,None,3,73,132,179
2826,2038,238,None,3,101,146,65
2827,2038,331,None,3,106,176,74
2828,2038,1998,None,3,88,65,110
2829,2041,1361,None,3,113,176,57
2830,2045,903,None,3,107,179,108
2831,2045,909,None,3,95,129,125
2832,2046,31,None,3,90,99,47
2833,2046,871,None,3,142,65,68
